New Name                         Original Name
  b        private computeTargetVelocity(int,float,float,float)
  c        public setExclusive(boolean)
  c        public setEdgeType(int)
  d        static access$800(int,int,int)
  e        static access$500(android.support.v4.widget.AutoScrollHelper)
  eval_c   static access$102(android.support.v4.widget.AutoScrollHelper,boolean)
  eval_c   private constrainEdgeValue(float,float)
  eval_e   static access$600(android.support.v4.widget.AutoScrollHelper)
  eval_h   public abstract canTargetScrollVertically(int)
  eval_j   public setRampUpDuration(int)
  eval_l   public setMaximumEdges(float,float)
  eval_r   private cancelTargetTouch()
  eval_w   public setRelativeEdges(float,float)
  f        private shouldAnimate()
  h        public setRampDownDuration(int)
  i        private static constrain(float,float,float)
  j        private requestStop()
  j        static access$100(android.support.v4.widget.AutoScrollHelper)
  k        static access$502(android.support.v4.widget.AutoScrollHelper,boolean)
  n        static access$200(android.support.v4.widget.AutoScrollHelper)
  n        public abstract scrollTargetBy(int,int)
  o        static access$400(android.support.v4.widget.AutoScrollHelper)
  p        public isExclusive()
  p        public abstract canTargetScrollHorizontally(int)
  q        static access$700(android.support.v4.widget.AutoScrollHelper)
  q        public setMinimumVelocity(float,float)
  r        public setEnabled(boolean)
  r        private getEdgeValue(float,float,float,float)
  s        public setRelativeVelocity(float,float)
  s        static access$900(float,float,float)
  v        public setActivationDelay(int)
  w        private static constrain(int,int,int)
  y        public isEnabled()
  y        public setMaximumVelocity(float,float)
  z        private startAnimating()
  onTouch  public onTouch(android.view.View,android.view.MotionEvent)

android.support.v4.widget.AutoScrollHelper$1     (eu.siacs.conversations.voicerecorder.eval_vp$1)
===============================================================================
  No methods

android.support.v4.widget.AutoScrollHelper$ClampedScroller       (eu.siacs.conversations.voicerecorder.eval_vp$f)
===============================================================================
  c    private interpolateValue(float)
  c    public setRampUpDuration(int)
  d    public getDeltaY()
  f    public computeScrollDelta()
  f    public setTargetVelocity(float,float)
  g    public requestStop()
  h    public getDeltaX()
  k    private getValueAt(long)
  l    public getHorizontalDirection()
  m    public setRampDownDuration(int)
  p    public getVerticalDirection()
  w    public isFinished()
  y    public start()

android.support.v4.widget.AutoScrollHelper$ParseException        (eu.siacs.conversations.voicerecorder.eval_yq)
===============================================================================
  No methods

android.support.v4.widget.AutoScrollHelper$ScrollAnimationRunnable       (eu.siacs.conversations.voicerecorder.eval_vp$b)
===============================================================================
  run  public run()

android.support.v4.widget.CircleImageView        (eu.siacs.conversations.voicerecorder.eval_nm)
===============================================================================
  a                    public setBackgroundColorRes(int)
  e                    static access$002(android.support.v4.widget.CircleImageView,int)
  eval_g               private elevationSupported()
  s                    static access$000(android.support.v4.widget.CircleImageView)
  t                    public setAnimationListener(android.view.animation.Animation$AnimationListener)
  onAnimationEnd       public onAnimationEnd()
  onAnimationStart     public onAnimationStart()
  onMeasure            protected onMeasure(int,int)
  setBackgroundColor   public setBackgroundColor(int)

android.support.v4.widget.CircleImageView$ArrayOutOfBoundsException      (eu.siacs.conversations.voicerecorder.eval_ql)
===============================================================================
  No methods

android.support.v4.widget.CircleImageView$OvalShadow     (eu.siacs.conversations.voicerecorder.eval_nm$x)
===============================================================================
  draw public draw(android.graphics.Canvas,android.graphics.Paint)

android.support.v4.widget.ContentLoadingProgressBar      (eu.siacs.conversations.voicerecorder.eval_pj)
===============================================================================
  a                    static access$202(android.support.v4.widget.ContentLoadingProgressBar,boolean)
  g                    static access$102(android.support.v4.widget.ContentLoadingProgressBar,long)
  h                    private removeCallbacks()
  n                    static access$002(android.support.v4.widget.ContentLoadingProgressBar,boolean)
  p                    public hide()
  q                    static access$300(android.support.v4.widget.ContentLoadingProgressBar)
  u                    public show()
  onAttachedToWindow   public onAttachedToWindow()
  onDetachedFromWindow public onDetachedFromWindow()

android.support.v4.widget.ContentLoadingProgressBar$1    (eu.siacs.conversations.voicerecorder.eval_pj$1)
===============================================================================
  run  public run()

android.support.v4.widget.ContentLoadingProgressBar$2    (eu.siacs.conversations.voicerecorder.eval_pj$2)
===============================================================================
  run  public run()

android.support.v4.widget.ContentLoadingProgressBar$ArrayOutOfBoundsException    (eu.siacs.conversations.voicerecorder.eval_c8)
===============================================================================
  No methods

android.support.v4.widget.CursorAdapter  (eu.siacs.conversations.voicerecorder.eval__g)
===============================================================================
  c                public abstract newView(android.content.Context,android.database.Cursor,android.view.ViewGroup)
  eval_b           public convertToString(android.database.Cursor)
  eval_t           public newDropDownView(android.content.Context,android.database.Cursor,android.view.ViewGroup)
  f                public changeCursor(android.database.Cursor)
  f                public abstract bindView(android.view.View,android.content.Context,android.database.Cursor)
  g                public swapCursor(android.database.Cursor)
  i                public runQueryOnBackgroundThread(java.lang.CharSequence)
  k                protected onContentChanged()
  n                protected init(android.content.Context,android.database.Cursor,boolean)
  r                init(android.content.Context,android.database.Cursor,int)
  r                public setFilterQueryProvider(android.widget.FilterQueryProvider)
  w                public getCursor()
  y                public getFilterQueryProvider()
  getCount         public getCount()
  getDropDownView  public getDropDownView(int,android.view.View,android.view.ViewGroup)
  getFilter        public getFilter()
  getItem          public getItem(int)
  getItemId        public getItemId(int)
  getView          public getView(int,android.view.View,android.view.ViewGroup)
  hasStableIds     public hasStableIds()
